,0,1,label
739,27309256.0,objectives-this report present preliminary <NUMBER> data  U.S birth birth    age  race  Hispanic origin  mother Data  marital status cesarean delivery preterm birth   birthweight   present,liver
740,27348270.0,receive Model  End-Stage Liver Disease MELD exception status  hepatocellular carcinoma HCC  wait-list survival  probability  liver transplantation LT  aim   etiology-specific disparity  MELD exception LT wait-list time  post-lt outcome  patient  HCC list  LT  United Network  Organ share <NUMBER> data   adult age  <NUMBER> year  HCC secondary  hepatitis  virus HCV nonalcoholic steatohepatitis NASH alcoholic cirrhosis EtOH hepatitis  virus HBV combine EtOH/HCV  combine HBV/HCV Multivariate regression model  etiology-specific odds  active exception probability  receive LT  post-lt survival  total <NUMBER> HCC patient  list  LT  <NUMBER>  <NUMBER>   HCV-HCC patient <NUMBER>  patient  NASH-HCC <NUMBER>   EtOH-HCC <NUMBER>     proportion  active MELD exception   <NUMBER>  multivariate regression NASH-HCC  EtOH-HCC patient    odds  active MELD exception   HCV-HCC NASH-HCC-odds ratio    <NUMBER> <NUMBER>  confidence interval  CI  <NUMBER>  <NUMBER> EtOH-HCC-OR <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>   HCV-HCC patient NASH-HCC HR <NUMBER> <NUMBER>  CI <NUMBER>   <NUMBER> EtOH-HCC HR <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>  EtOH/HCV-HCC HR <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>     receive LT    active exception without active exception  discrepancy    NASH-HCC-HR <NUMBER> <NUMBER>  CI <NUMBER>   <NUMBER> EtOH-HCC-HR <NUMBER> <NUMBER>  CI <NUMBER>   <NUMBER> EtOH/HCV-HCC-HR <NUMBER> <NUMBER>  CI <NUMBER>   <NUMBER>    US adult  HCC list  LT patient  NASH-HCC EtOH-HCC  EtOH/HCV-HCC       active MELD exception   HCV-HCC   without active exception    likelihood  receive LT  research  need  explore  nash-hcc patient      active MELD exception Liver Transplantation <NUMBER> <NUMBER> <NUMBER> AASLD,liver
741,27350724.0, fibrosis  liver cirrhosis  consider   irreversible   anti-viral drug     reversible   lead  continuous suppression  viral replication  inflammation   report previously   fibrosis  type  liver cirrhosis  almost completely absorb   natural remission  chronic inflammation  phenomenon might   limit  exceptional patient  rather  commonly consider  dynamic clinical feature  chronic hepatitis  CHB  inactive carrier stage normally follow aggravation  hepatitis  progression  fibrosis   time  HBeAg seroconversion  fibrosis level  CHB   hepatocellular carcinoma HCC surveillance marker particularly    inactive stage   underestimate     might   pre cirrhotic   past  recover   natural regression  fibrosis  argue  cirrhosis-induced HCC mechanism rather  direct action  viral genome    common  generally consider  CHB patient       reconsider  surveillance rationale  HCC  CHB   advanced HCCs tend   miss  addition  molecular marker    cancer-prone characteristic   liver  definitely  need  resolve  issue,liver
742,27362961.0, Pneumatic tube system PTS  widely    hospital  PTS reduces turnaround time TAT    patient outcome     clinically  difference     CSF sample transport  pneumatic tube  comparison  sample transport  hand  aliquot   sample  send  PTS   hand   department  neurology  neurosurgery    Routine cytological  biochemical assessment    <NUMBER> case    statistically  change transport  hand vs PTS  glucose level  data  express  median minimum-maximum   <NUMBER> <NUMBER> mmol/l vs <NUMBER> <NUMBER> mmol/l  <NUMBER>  lactate level  <NUMBER> mmol/l <NUMBER> vs <NUMBER> mmol/l <NUMBER>    statistically  decline  total protein level  sample transport  PTS  <NUMBER> g/l <NUMBER> vs <NUMBER> g/l <NUMBER>  <NUMBER>    change  erythrocyte count  <NUMBER> <NUMBER> vs <NUMBER> <NUMBER> mononuclear cell  <NUMBER> <NUMBER> vs <NUMBER> <NUMBER>  polynuclear cell  <NUMBER> <NUMBER> vs <NUMBER> <NUMBER> spectrophotometric examination    <NUMBER> case    statistically  difference transport  hand vs transport  PTS  NOA  <NUMBER> <NUMBER> vs <NUMBER> <NUMBER>  <NUMBER>  NBA  <NUMBER> <NUMBER> vs <NUMBER> <NUMBER>  <NUMBER> sample transport  PTS  deliver faster  sample transport  courier transport  hand vs PTS  <NUMBER> min <NUMBER> vs <NUMBER> min <NUMBER>  <NUMBER>      change  glucose lactate level      cytological parameter    statistically  change    spectrophotometric parameter    statistically  decrease  total protein level  sample transport  PTS transport  PTS   fast  transport  hand,liver
743,27380461.0, Advancing fibrosis  regard    important factor  stratify patient  chronic hepatitis   retreatment GOALS <NUMBER>    performance  <NUMBER> biomarkers  fibrosis  patented   patient  chronic hepatitis   treatment failure  <NUMBER>      biomarker performance   <NUMBER> different assay  hyaluronic acid HA   <NUMBER> patient liver histology Metavir    biomarker score  serum   <NUMBER> month  liver biopsy indirect biomarkers AST ALT ratio APRI Forns index FIB-4 Fibrometer V3G direct biomarkers ELF Fibrospect II Hyaluronic acid-ha Fibrometer V2G Hepascore direct biomarker score  calculate  <NUMBER> validated assay  HA ELISA  radiometric    ELISA assay  HA  calculate  direct panel  <NUMBER>   biomarkers  comparable overall discriminatory performance unweighted Obuchowski measure ordroc <NUMBER> P-value  <NUMBER> except AST ALT ratio  APRI ordroc <NUMBER> P-value  <NUMBER>   detection  moderate F2-4  advanced F3-4 fibrosis  AUROC  Fibrometer <NUMBER>     AST ALT ratio  APRI  none    biomarkers good correlation     <NUMBER> HA assay intraclass correlation coefficient <NUMBER>   ELISA assay  superior diagnostic performance ordroc <NUMBER> vs <NUMBER> P-value <NUMBER> importantly  performance     direct biomarkers   diagnostic threshold  heavily influence   choice  HA assay    biomarkers  good diagnostic performance   detection  advance fibrosis     diagnostic performance    affect   selection  individual component assay,liver
744,27388033.0,    accuracy  rapid bedside   phosphorylated insulin-like growth factor-binding protein <NUMBER> phigfbp-1  fetal fibronectin ffn  predict preterm delivery  woman  threatened preterm labor   prospective observational   conduct  woman   singleton pregnancy  <NUMBER> week intact membrane  symptom suggestive  preterm labor  attend  center  New Delhi India  April <NUMBER> <NUMBER>  March <NUMBER> <NUMBER> rapid bedside     presentation  measure  level  phigfbp-1  ffn  cervicovaginal secretion  patient  manage  per  standard hospital protocol  follow   delivery  Data  available  <NUMBER> participant  delivery  <NUMBER> week  phigfbp-1    sensitivity specificity positive predictive value PPV  negative predictive value NPV  <NUMBER>  <NUMBER>  <NUMBER>   <NUMBER>    sensitivity specificity PPV  NPV   ffn   <NUMBER>  <NUMBER>  <NUMBER>   <NUMBER>    phigfbp-1  display  sensitivity  NPV    ffn   delivery  <NUMBER> week   <NUMBER> day     <NUMBER>     rapid bedside   phigfbp-1   reliable   prediction  preterm delivery    equivalent   ffn,liver
745,27389392.0, Atherosclerosis     severe cardiovascular disease  anti-inflammatory anti-oxidation  lipid regulating property  baicalin  potential   anti-atherosclerotic agent  therefore   baicalin  protect   development  atherosclerosis    rabbit model  explore  underling mechanism  THP-1 macrophage     vivo treatment  baicalin markedly decrease atherosclerotic lesion size  lipid accumulation   rabbit carotid artery western blot    protein expression level   peroxisome proliferator-activated receptor gamma PPARγ  liver  receptor alpha LXRα  up-regulated   baicalin     model   vitro baicalin restrict oxidized-low density lipoprotein ox-ldl induced intracellular lipid accumulation  foam cell formation  THP-1 macrophage Molecular data   baicalin    expression level  PPARγ LXRα ATP bind cassette transporter ABC A1  ABCG1 Cell transfection experiment  PPARγ  LXRα sirnas      baicalin  mediate   PPARγ-LXRα signalling pathway  stimulate  expression  ABCA1  ABCG1      baicalin potentially exert anti-atherosclerosis  possibly   PPARγ-LXRα-ABCA1/ABCG1 pathway  promote efflux  cholesterol  macrophage  delay  formation  foam cell,liver
746,27400171.0,     intensive educational intervention      standardized venous thromboembolism VTE risk assessment tool scorecard  physician identification  chemoprophylaxis  postpartum patient  risk  VTE   implementation   VTE scorecard  prior   intensive educational intervention postpartum patient  <NUMBER>     scorecard completion risk factor  chemoprophylaxis  performance improvement campaign focus  patient safety VTE prevention  scorecard utilization   conduct evaluation    parameter  subsequently    similar   patient  <NUMBER> difference  scorecard utilization  risk assessment    statistical significance  population-at-risk rate  similar   assessment period <NUMBER>  vs <NUMBER>   NS  great risk factor  cesarean delivery body mass index BMI  <NUMBER>  age  <NUMBER> Scorecard completion rate   patient    postintervention period <NUMBER>  vs <NUMBER>    <NUMBER> Postintervention scorecard completion rate   at-risk population   <NUMBER>  vs <NUMBER>    <NUMBER>   postintervention    risk  complete scorecard   prophylaxis rate    risk without scorecard <NUMBER>  vs <NUMBER>   <NUMBER> at-risk patient  complete scorecard  <NUMBER> time  order  chemoprophylaxis  at-risk patient without scorecard   time period odds ratio    <NUMBER> <NUMBER>  confidence interval  CI  <NUMBER>  Utilization   VTE scorecard couple   educational intervention  health care provider  detection  chemoprophylaxis order  at-risk patient encouraging universal scorecard assessment standardize identification  chemoprophylaxis  at-risk patient   otherwise  perceive    risk,liver
747,27459998.0, Adiponectin   adipocyte hormone   energy homeostasis  metabolism   role  early infancy  poorly understood   recruit  total  <NUMBER> pregnant woman   child   prospective  Cord blood sample  successfully   <NUMBER> neonate Maternal  umbilical blood serum adiponectin  measure  weight height  bmi-for-age  score  infant  birth   <NUMBER> <NUMBER>  <NUMBER> month  age    Multiple linear regression    cord blood   maternal serum adiponectin  positively      anthropometric measure  birth   <NUMBER>  Generalized Estimating Equation model  adjustment  sex time maternal age gestational age prepregnancy BMI weight gain  pregnancy maternal education parity history  miscarriage  mode  delivery  every <NUMBER> increment  maternal serum adiponectin  height-for-age  score    year  life   <NUMBER>  <NUMBER>  average   height-for-age  score  infant    quartile  maternal serum adiponectin  <NUMBER> <NUMBER>  CI <NUMBER>       quartile  change  weight-for-age  score  birth decrease  <NUMBER>  <NUMBER> <NUMBER>  average  every <NUMBER> additional   cord blood adiponectin  <NUMBER>  infant    quartile  cord blood adiponectin   <NUMBER> <NUMBER>  CI <NUMBER> <NUMBER> decrease  weight-for-age  score change  birth       quartile  Cord blood adiponectin concentration   determinant  infant birth size  weight gain    year  life Circulating maternal adiponectin  pregnancy  predict postnatal height growth,liver
748,27466604.0, Prolonged  intake  dietary selenium     induce gestational diabetes  rat  hyperinsulinemia  pig   experiment  conduct  explore metabolic  molecular mechanism   diabetogenic potential   dietary selenium intake  pig   Expt <NUMBER> <NUMBER> yorkshire-landrace-hampshire crossbreed pig <NUMBER> wk old body weight <NUMBER>  <NUMBER> kg <NUMBER>  male  <NUMBER>  female  feed  corn-soybean meal basal diet supplement  <NUMBER>  <NUMBER> mg Se/kg  selenium-enriched yeast  <NUMBER> wk  Expt <NUMBER> <NUMBER> pig    crossbreed <NUMBER> wk old body weight <NUMBER>  <NUMBER> kg  feed  similar basal diet supplement  <NUMBER>  <NUMBER> mg Se/kg  <NUMBER> wk Biochemical  gene  protein expression profile  lipid  protein metabolism  selenoproteins  plasma liver muscle  adipose tissue     Expt <NUMBER>  <NUMBER> diet   affect body weight  plasma concentration  glucose  nonesterified fatty acid  Expt <NUMBER>  <NUMBER> diet    <NUMBER> diet increased   <NUMBER> concentration  plasma insulin <NUMBER>   <NUMBER> ng/ml liver  adipose lipid <NUMBER>   <NUMBER>  liver  muscle protein <NUMBER>   liver  <NUMBER> diet upregulated   <NUMBER>  expression activity    key factor relate  gluconeogenesis  phosphoenolpyruvate carboxykinase PEPCK <NUMBER>   lipogenesis  sterol regulatory element bind protein <NUMBER> SREBP1 acetyl-coenzyme  carboxylase ACC  fatty acid synthase FASN <NUMBER>   protein synthesis  insulin receptor INSR P70 ribosomal protein S6 kinase P70  phosphorylated ribosomal protein S6 P-S6 <NUMBER>   energy metabolism  AMP-activated protein kinase AMPK   <NUMBER>   selenoprotein glutathione peroxidase <NUMBER> GPX3 <NUMBER>  suppress   <NUMBER> mrna level  lipolysis gene cytochrome P450 family <NUMBER> subfamily  polypeptide <NUMBER> CYP7A1 <NUMBER>   selenoprotein gene selenoprotein W1 SEPW1 <NUMBER>   muscle  <NUMBER> diet exert     lipid profile  enhance   <NUMBER> expression  P-S6  mammalian target  rapamycin mtor <NUMBER>  protein synthesis selenoprotein  SELP <NUMBER>  tumor suppressor protein <NUMBER> P53  peroxisome proliferator-activated receptor  PPARG <NUMBER>  lipogenesis  suppress   <NUMBER> expression  INSR <NUMBER>  insulin signal selenoprotein  SELS deiodinases iodothyronine type  DIO1  thioredoxin reductase <NUMBER> TXNRD1 <NUMBER>  selenoproteins  ACC1  FASN <NUMBER>  lipogenesis   research  novel role   best   mechanism   selenium intake  regulate  metabolism  protein along    lipid   tissue-specific fashion  pig,liver
749,27468195.0,AIM    efficacy  umbilical cord-derived mesenchymal stem cell UC-MSCs transplantation   treatment  liver fibrosis  Cultured human UC-MSCs  isolate  transfuse  rat  liver fibrosis induce  dimethylnitrosamine DMN    UC-MSCs transfusion  liver fibrosis     histopathology serum interleukin IL <NUMBER>  il-10 level   measure Furthermore Kupffer cell KCs  fibrotic liver  isolate  culture    phenotype moreover UC-MSCs  co-cultured  KCs  vitro      UC-MSCs  KCs phenotype  IL-4  IL-10 level  measure  cell culture supernatant  UC-MSCs  KCs  culture   presence  IL-4 antibody  block     cytokine follow  phenotypical   KCs  uc-mscs transfuse  rat  recruit   injured liver  alleviate liver fibrosis  serum IL-4  IL-10 level interestingly UC-MSCs promote mobilization  KCs    fibrotic liver    vitro co-culture  UC-MSCs  KCs   increased production  IL-4  IL-10  addition  IL-4 antibody   co-culture system   decreased KC mobilization  UC-MSCs   IL-4  promote mobilization  KCs   vitro   vivo subsequently alleviate  liver fibrosis induce  DMN,liver
750,27497523.0,obesity   complex disease   excessive expansion  adipose tissue    important risk factor  chronic disease   cardiovascular disorder hypertension  type <NUMBER> diabetes moreover obesity    contributor  inflammation  oxidative stress     key underlying   diabetes  insulin resistance specifically adipose tissue secrete bioactives molecule   inflammatory hormone angiotensin II generate   Renin Angiotensin System RAS   precursor angiotensinogen accumulated evidence   RAS  serve   strong link  obesity  insulin resistance dysregulation  RAS      tissue     regulation  glucose  whole body homeostasis    insulin sensitivity   muscle liver  pancreas  heart   review  scientific evidence   interaction  potential role  oxidative stress inflammation  mitochondrial dysfunction   target tissue   mediate   RAS  metabolic disease  article  part   special Issue entitle Oxidative Stress  Mitochondrial Quality  Diabetes/Obesity  Critical Illness Spectrum  Diseases edit   Hemachandra Reddy,liver
751,27501172.0,    outcome  hepatoblastoma HB patient present  post treatment extent  disease POST-TEXT stag III  IV  neoadjuvant chemotherapy  Primary liver transplantation   advocate  surgical treatment  child  HB  <NUMBER>  <NUMBER> sector  diagnosis    case tumor seem resectable  chemotherapy  aggressive   nontransplant surgical procedure  Data  <NUMBER> HB patient  review undergo extend liver resection  POST-TEXT III  IV tumor  chemotherapy  <NUMBER>  <NUMBER> median follow-up  <NUMBER> month range <NUMBER>  median age  surgery  <NUMBER> month interquartile range <NUMBER> stag   child  chemotherapy  POST-TEXT III  <NUMBER>  POST-TEXT IV  <NUMBER> case  <NUMBER> child  hepatic resection    cardiopulmonary bypass   extended vena cava thrombosis  <NUMBER> patient  simultaneous sternotomy    resection  bilateral lung metastasis  <NUMBER> overall survival rate  <NUMBER>   Aggressive surgical resection   successful    patient  POST-TEXT III  IV HB  otherwise   candidate  liver transplantation  child  undergo central review    surgically manage  center  excellence  pediatric liver surgery despite challenge surgical procedure  complex clinical course  patient benefit  avoidance  morbidity  organ transplant  preparation  backup liver transplantation   consider  select case,liver
752,27522527.0,    work   develop  design  appropriate drug-in-adhesive patch  transdermal delivery  risperidone RISP various formulation factor     vitro permeation   excised rabbit skin   drug concentration   pressure sensitive adhesive PSA    enhance  drug permeation  overcome   crystallization tendency   patch  crystallization inhibitor   PVP PEG  surfactant  fatty acid    microscopy   mechanism  crystallization inhibition    differential scan calorimetry nuclear magnetic resonance spectrometer  FT-IR  RISP   active metabolite    topical application   optimized transdermal patch    vivo pharmacokinetic parameter     intravenous administration   microscopy    fatty acid greatly inhibit  crystallization  RISP  PSA  inhibition  attribute   drug-additive interaction  amino   RISP   carboxyl   fatty acid    confirm  <NUMBER> H-NMR  FT-IR   optimal permeation profile     patch contain <NUMBER>  RISP  <NUMBER>  oleic acid  Duro-Tak  <NUMBER>   vivo pharmacokinetic    sustained absorption  metabolism profile   correlate    vitro permeation data,liver
753,27555074.0,context  management  hepatocellular carcinoma HCC recurrence  liver transplantation LT  challenge especially     treatable  surgery  embolization   present  aim    survival rate  liver transplant patient receive sorafenib  best supportive care BSC  HCC recurrence  amenable  curative intent treatment DESIGN    retrospective comparative    prospectively maintained database PARTICIPANTS Liver transplant patient  untreatable HCC recurrence receive BSC  <NUMBER>  <NUMBER>  sorafenib  <NUMBER> thereafter      difference    demographic characteristic   time  transplantation    time  HCC recurrence   explant pathology   native liver <NUMBER>  patient  classify   Milan criterion  <NUMBER>  present  microvascular invasion hepatocellular carcinoma recurrence  diagnose <NUMBER> month standard deviation <NUMBER>  LT  <NUMBER> <NUMBER>  patient present  early recurrence ≤12 month  <NUMBER> survival  untreatable progression  HCC recurrence  <NUMBER>    BSC  <NUMBER>    sorafenib   <NUMBER>  type  treatment sorafenib  BSC   sole independent predictor  survival hazard ratio <NUMBER> <NUMBER>  confidence interval <NUMBER>  <NUMBER>   sorafenib  <NUMBER> <NUMBER>  patient require dose reduction  <NUMBER> <NUMBER>  patient discontinue  treatment   intolerable side   Sorafenib  survival   superior   BSC  case  untreatable posttransplant hepatocellular carcinoma recurrence,liver
754,27569559.0,Pathogenic Yersinia   pestis  agent  plague  human   pseudotuberculosis  related enteric pathogen deliver virulence effector  host cell   prototypical type III secretion system  promote pathogenesis  effector term Yersinia outer protein Yops modulate multiple host signaling response    pestis   pseudotuberculosis    YopM suppress infection-induced inflammasome activation   underlie molecular mechanism  largely unknown     YopM specifically restrict  pyrin inflammasome   trigger   RhoA-inactivating enzymatic activity  YopE  YopT   pseudotuberculosis-infected macrophage  attenuation   yopm mutant  fully reverse  pyrin knockout mouse   YopM inhibit pyrin  promote virulence Mechanistically YopM recruit  activate  host kinases PRK1  PRK2  negatively regulate pyrin  phosphorylation      virulence factor  hijack host kinase  inhibit effector-triggered pyrin inflammasome activation,liver
755,27578984.0,    clinicopathological value  potential role  microrna-198 mir-198  hepatocellular carcinoma HCC  ninety-five formalin-fixed paraffin-embedded HCC   para-cancerous liver tissue  gather real-time reverse transcription quantitative polymerase chain reaction  apply    mir-198 expression  association   mir-198 expression  clinicopathological feature  examine meanwhile potential target messenger RNAs  mir-198  HCC    <NUMBER> mirna prediction database  natural language processing     pool  gene relate   tumorigenesis  progression  HCC  classify    frequency  select target gene      Gene Ontology   Kyoto Encyclopedia  Genes  Genomes pathway  mir-198 expression     HCC    adjacent noncancerous liver tissue <NUMBER>  <NUMBER>   <NUMBER>  mir-198 expression   correlate  hepatitis  virus infection  <NUMBER>   <NUMBER> tumor capsular infiltration  <NUMBER>   <NUMBER> metastasis  <NUMBER>   <NUMBER> number  tumor node  <NUMBER>  <NUMBER> vaso-invasion  <NUMBER>  <NUMBER>  clinical tumor node metastasis stage  <NUMBER>  <NUMBER>  <NUMBER> gene  achieve   concurrent prediction   least  database  natural language processing  <NUMBER> gene  HCC  <NUMBER> overlap target   proceed   pathway    enriched Gene Ontology term   potential target messenger RNAs  mir-198  cell motion cell migration cell motility  regulation  cell proliferation  biological process organelle lumen membrane-enclosed lumen  nuclear lumen  cellular component  enzyme binding protein domain-specific binding  protein kinase activity  molecular function Kyoto Encyclopedia  Genes  Genomes     target gene  obviously   focal adhesion  pathway  cancer  Lower expression  mir-198  relate   clinicopathological parameter  HCC patient mir-198 might   regulatory role   target gene   development  HCC,liver
756,27581579.0, Intestinal nutrient infusion   variable decrease  energy intake  body weight base  nutrient type  specific intestinal infusion site         intrajejunal fructose infusion FRU  lower energy intake  body weight  induce similar   gut hormone     intrajejunal glucose infusion GLU  Male Sprague-Dawley rat receive  intrajejunal infusion    equal kilocalorie load  glucose  fructose <NUMBER> kcal  saline SAL  <NUMBER>   intake   standard rodent diet  continuously record body weight  measure daily immediately   infusion   final day rat  kill  plasma  collect  measure hormone  Daily energy intake      GLU     SAL    FRU    differ   GLU  SAL    <NUMBER> kcal   infusate    energy intake Lower energy intake    small meal size   infusion period   GLU     FRU  SAL   FRU  SAL    differ  percentage  change  body weight     GLU     FRU  SAL  Plasma glucagon-like-peptide <NUMBER> GLP-1 concentration  great   GLU     SAL   FRU    differ   GLU  SAL   plasma insulin concentration  great   FRU      GLU  SAL       glucose induces  great decrease  energy intake    GLP-1  distal intestinal site  fructose  rat   explain differential    monosaccharide    deliver orally  along  proximal  distal axis   intestine,liver
757,27597295.0, plasma membrane-bound  protein-coupled bile acid receptor TGR5 display vary level  expression  different tissue TGR5-induced liver protection      liver disease except  ischemia/reperfusion injury IRI male adult wild-type  TGR5 knockout KO mouse  subject  liver partial warm ischemia/reperfusion hepatic injury   base  serum alanine aminotransferase  serum aspartate aminotransferase Liver histological injury  inflammatory cell infiltration    tissue section  liver immunohistochemical    quantitative real-time polymerase chain reaction    liver expression  inflammatory cytokine  toll-like receptor <NUMBER> TLR4 signal pathway   related apoptotic molecule    reperfusion moreover    TGR5  inflammation    TGR5+/+  TGR5-/ primary bone marrow-derived macrophage  vitro TGR5  attenuate liver damage  IRI     vivo experiment TGR5  reduce  up-regulation   tlr4-nuclear factor kappa  NF-κB pathway  inhibited caspase <NUMBER> activation  IRI Later experiment   TGR5 KO    expression  TLR4-NF-κB signal molecule  promote hepatocellular apoptosis  addition  vitro experiment   overexpression  <NUMBER>  methylcholic acid INT-777 activated TGR5 directly down-regulated tumor necrosis factor  TNF-α  interleukin IL <NUMBER> expression  up-regulated IL10 expression  hypoxia/reoxygenation-induced primary TGR5+/+ macrophage moreover  expression  TLR4-NF-κB signal molecule   inhibit   activation  TGR5 importantly    completely reverse  primary tgr5-/ macrophage  work     provide evidence   tgr5-inhibited inflammatory response  IRI  suppression   TLR4-NF-κB pathway    critical  reduce related inflammatory molecule  modulate innate inflammation Liver Transplantation <NUMBER> <NUMBER> <NUMBER> AASLD,liver
758,27656483.0, Chronic Liver Disease CLD      morbidity  mortality worldwide   haemodynamic  metabolic complication hepatic Osteodystrophy   metabolic bone disease     individual  chronic liver disease    affect morbidity  quality  life   patient fracture      excess mortality      recognize  inadequately studied complication  indian population  early diagnosis  essential  correct reversible risk factor  predispose  bone mass loss AIM    prevalence  metabolic bone disease    risk factor   hepatic osteodystrophy  patient  cirrhosis       observational cross-sectional hospital base  conduct   medical college hospital  patient   <NUMBER> diagnose  chronic liver disease/cirrhosis  enrol   subject  haematological biochemical  evaluation  Vitamin    hormonal parameter Bone Mineral Density BMD  estimate  Dual Energy x-ray Absorptiometry DEXA   total  <NUMBER> patient  mean age <NUMBER> year      Amongst   chronic liver disease  alcoholic liver disease <NUMBER> <NUMBER>  CLD   hepatitis  <NUMBER> <NUMBER>   chronic hepatitis  <NUMBER> <NUMBER>    <NUMBER>  patient  normal BMD  <NUMBER> <NUMBER>     BMD    <NUMBER> patient <NUMBER> <NUMBER>   diagnose  osteopenia  <NUMBER> <NUMBER>  others     osteoporosis Vitamin  level  severity  liver disease  correlation   BMD   BMD   prevalent  patient  chronic liver disease  variable aetiology  advocate  randomised  prospective    conduct  homogeneous   chronic liver disease   various stage  view  numerous therapeutic option available   liver disease  bone disease   prudent    condition  order  give  patient  good chance  survival  good quality  life,liver
759,27721046.0, Gold nanorods  virtue  surface plasmon resonance convert incident light energy NIR  heat energy  induce hyperthermia  design unique multifunctional gold nanorod embed block copolymer micelle load  GW627368X  target drug delivery  photothermal therapy  Glutathione responsive diblock co-polymer  synthesize  RAFT process form self-assembled micelle  gold nanorods prepare  seed mediate   GW627368X  load    reduction responsive gold nanorod embed micelle Photothermal therapy  administer  cwnir laser <NUMBER> <NUMBER> efficacy  nanoformulated GW627368X photothermal therapy  combination      vitro   vivo   response  photothermal treatment cell undergo regulate pattern cell death  necroptosis combine GW627368X  photothermal treatment  single nanoparticle enhance therapeutic outcome  addition  nanoparticles  effective x-ray CT contrast agent   help  monitoring treatment  Reduction responsive nanorod embed micelle contain folic acid  lipoic acid  treat  cervical cancer cell  tumour bearing mouse aggregate   around cancer cell    glutathione concentration micelle degrade release drug  bind surface receptor induce apoptosis  incident  <NUMBER> cwnir laser gold nanorods bring  photothermal  lead  hyperthermic cell death  necroptosis combination    modality enhance therapeutic efficacy  induce  form  cell death  SIGNIFICANCE  propose treatment strategy achieve photothermal therapy  target drug delivery simultaneously   prove useful  overcome  toxicity   chemotherapeutics  intrinsic/acquired resistance  chemo  radiotherapy,liver
760,27726464.0,Hepatitis  virus HCV   lead   liver fibrosis  hepatocellular carcinoma HCC  present    predictive biomarker   patient   risk  develop HCC     examine  association  single-nucleotide polymorphism SNPs  <NUMBER> innate immunity gene  <NUMBER> synthetase <NUMBER> OAS1 rs10774671 interleukin <NUMBER> IL28B rs12979860   molecular mass polypeptide <NUMBER> LMP-7  codon <NUMBER>  besides cytomegalovirus CMV coinfection  susceptibility  HCC  genotype <NUMBER> GT4 chronically infected egyptian patient SNPs    restriction fragment length polymorphism   dna  HCC patient  <NUMBER>       <NUMBER>  patient  early grade  liver fibrosis  <NUMBER>     patient bear  genetic combination   LMP-7 CA/AA   <NUMBER> <NUMBER>  confidence interval CI <NUMBER>  <NUMBER>   IL28B rs12979860 CT/TT  <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>  positive  CMV viremia  <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>      HCC  OAS1 rs10774671   seem  contribute   development  HCC Binary regression    HCC risk     presence   unfavorable genotype LMP-7 CA/AA IL28B rs12979860 CT/TT  accompany   existence  CMV coinfection probability  HCC risk  <NUMBER>  combined factor  <NUMBER> <NUMBER>  <NUMBER>  individual factor IL28B LMP-7  CMV   data    <NUMBER> SNPs   coinfection  concert  potential  predict  risk  HCC development  patient infect  HCV GT4,liver
761,27784851.0, <NUMBER> female patient  hospitalize    fatigue  loss  axillary  pubic hair  massive bleeding  delivery   third child  basal level   plasma adrenocorticotropin hormone ACTH  serum cortisol    <NUMBER> pg/ml  <NUMBER> μg/dl  base   fact  ACTH    response  insulin tolerance    normal response  corticotropin-releasing hormone CRH   diagnose  hypothalamic adrenal insufficiency  organic lesion     hypothalamic-pituitary region  pituitary MRI  hydrocortisone therapy  institute Basedow  disease   discover  treat  methimazole  thyroid function return  normal surprisingly adrenal insufficiency gradually resolve make  possible  stop hydrocortisone therapy <NUMBER> year   onset  disease       previous case report discuss  remission  hypothalamic adrenal insufficiency  etiology   unusual clinical course   case  unclear   discuss  possibility   pathogenesis,liver
762,27786376.0,  magnetoliposomes MLUV  potential carrier  magnetic-field-dependent drug delivery  present  system  form  hydrophobic superparamagnetic iron oxide nanoparticles SPIONs confine   bilayer   liposome  nanomechanical property  bilayer lipid membrane    relate   amount  incorporated SPIONs      presence  SPIONs   lipid membrane lead  overall stiffening   morphological inhomogeneity facilitate rupture   MLUV membrane   low-frequency alternate magnetic field AMF  verify   doxorubicin release  MLUVs   presence  absence   AMF  measure  experimental condition drug release proceeds  MLUV rupture induce  mechanical vibration  SPIONs rather   localized heating   vicinity   SPIONs,liver
